cbo,dit,fanin,fanout,lcom,noc,loc,rfc,wmc,totalMethodsQty,protectedMethodsQty,publicMethodsQty,privateMethodsQty,finalFieldsQty,protectedFieldsQty,publicFieldsQty,privateFieldsQty,predicted_bug
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
4,1,0,4,0,0,31,2,9,5,0,5,0,2,0,0,0,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
3,1,0,3,0,0,9,2,2,1,0,1,0,1,0,0,0,1
4,2,0,4,0,0,13,5,1,1,0,1,0,0,0,0,0,1
1,1,0,1,1,0,7,1,2,2,0,2,0,0,0,0,0,1
3,1,0,3,0,0,23,0,1,1,0,1,0,0,0,2,0,0
0,1,0,0,0,0,7,0,1,1,0,1,0,0,0,2,0,0
6,2,0,6,0,0,10,0,2,2,0,2,0,0,0,0,1,1
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,0,0,1
10,2,1,10,10,0,74,15,12,5,0,4,0,0,0,0,0,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0
2,1,0,2,105,0,130,13,36,19,0,10,7,3,4,1,1,1
5,2,0,5,0,0,5,1,1,1,0,1,0,0,0,0,0,1
5,2,1,5,64,0,87,13,24,16,0,14,2,2,3,0,1,0
4,1,0,4,0,0,6,0,1,1,0,1,0,0,1,0,0,1
11,5,2,11,36,0,78,14,19,9,1,8,0,0,0,0,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
6,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,1,0,8,0,2,2,0,2,0,0,0,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,15,2,4,4,0,4,0,1,0,0,1,1
2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,1,0,11,1,3,3,0,2,0,1,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,2,0,3,6,0,15,1,4,4,0,4,0,0,0,1,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
6,2,1,6,0,0,75,11,30,22,0,22,0,1,1,0,0,0
12,4,2,12,100,0,102,21,28,16,7,8,1,2,1,0,1,0
3,1,0,3,0,0,28,9,2,2,0,2,0,1,0,0,1,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
3,1,0,3,0,0,7,0,1,1,0,1,0,0,1,0,0,1
10,2,0,10,0,0,134,12,14,11,0,11,0,2,0,0,2,1
5,1,0,5,0,0,51,11,2,2,0,2,0,3,0,0,3,1
3,2,0,3,0,0,90,11,23,10,3,6,1,4,4,0,1,1
6,3,0,6,10,0,17,2,5,5,0,5,0,0,0,0,0,1
0,2,0,0,0,0,7,2,2,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
11,3,0,11,4,0,109,21,7,5,0,5,0,1,0,0,1,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,3,0,11,0,3,3,0,3,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
6,2,0,6,0,0,19,5,4,3,0,2,0,2,0,0,3,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,6,1,1,0,0,0,0,0,0,1,0,1
1,1,0,1,0,0,8,0,1,1,0,1,0,0,1,1,0,0
8,1,3,8,13,0,24,4,6,6,1,5,0,3,2,0,1,1
2,1,0,2,0,0,6,1,1,1,0,1,0,0,0,1,0,1
4,2,0,4,1,0,8,2,2,2,0,2,0,0,0,0,0,1
1,1,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,1
5,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1
5,1,0,5,0,0,18,0,5,5,0,5,0,0,0,0,1,1
5,1,0,5,0,0,8,0,1,1,0,1,0,0,0,2,0,1
8,1,1,8,97,0,315,33,77,27,7,20,0,7,6,0,1,0
13,2,1,13,4,0,81,21,7,5,1,4,0,1,0,0,1,0
0,1,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,1
3,2,0,3,0,0,4,0,0,0,0,0,0,0,0,2,0,1
2,3,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,14,0,3,3,0,3,0,0,1,0,0,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
7,2,0,7,0,0,48,9,2,2,0,0,0,1,0,0,1,1
1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1
5,1,0,5,0,0,16,1,5,3,0,2,0,1,0,0,1,1
6,2,0,6,0,0,48,18,3,2,0,2,0,1,0,0,1,1
8,3,4,8,0,0,80,12,29,15,1,14,0,2,1,0,1,0
2,2,0,2,0,0,5,0,1,1,0,0,0,0,0,0,0,1
2,2,0,2,1,0,7,0,2,2,0,2,0,0,0,0,0,0
10,1,0,10,0,0,114,9,9,9,0,9,0,1,0,0,1,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,6,0,14,0,4,4,0,4,0,0,0,0,0,1
7,2,0,7,4,0,16,4,4,4,1,3,0,1,0,0,0,1
2,2,0,2,1,0,7,0,2,2,0,2,0,0,0,0,0,0
2,1,0,2,0,0,9,0,2,2,0,1,0,0,1,0,0,0
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,2,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,7,0,1,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,3,0,1,1,0,10,0,2,2,0,1,0,0,0,1,0,0
5,1,0,5,0,0,12,0,3,3,0,2,0,1,0,0,1,1
17,11,1,17,0,0,349,81,31,26,0,25,1,2,0,0,2,0
2,1,0,2,1,0,11,0,3,3,1,2,0,0,0,0,0,0
0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1
4,1,0,4,0,0,7,0,1,1,0,1,0,0,0,0,0,1
2,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10,3,0,10,0,0,67,17,7,4,0,4,0,1,0,0,1,0
1,1,0,1,0,0,4,0,1,1,0,1,0,0,0,0,0,0
1,1,0,1,4,0,14,0,4,4,0,4,0,0,0,0,1,1
7,3,0,7,0,0,19,5,1,1,0,1,0,1,0,0,1,1
1,1,0,1,0,0,5,0,0,0,0,0,0,0,0,3,0,1
24,18,0,24,55,0,302,23,12,11,0,11,0,1,0,0,1,0
7,2,0,7,2,0,60,9,4,4,0,4,0,2,0,0,0,1
3,1,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,1
3,1,0,3,0,0,7,1,1,1,0,1,0,0,0,2,0,1
0,4,0,0,0,0,5,0,1,1,0,1,0,0,0,0,0,0
1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,1,0,4,0,0,23,3,8,5,0,5,0,2,0,0,2,1
6,2,1,6,6,0,78,11,5,4,0,2,2,0,0,0,0,1
6,3,0,6,6,0,20,5,5,4,0,4,0,0,0,0,0,1
0,1,0,0,0,0,9,0,2,2,0,0,0,0,0,0,0,1
1,1,0,1,0,0,6,1,1,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
5,2,0,5,0,0,16,3,4,3,0,3,0,0,0,0,1,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,5,0,1,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,1,0,14,0,4,3,0,3,0,0,1,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,1,0,2,6,0,6,0,4,4,0,4,0,0,0,0,0,1
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,1,0,0
14,7,1,14,334,0,202,20,31,29,0,18,11,4,0,0,4,1
4,1,0,4,0,0,7,2,1,1,0,1,0,0,1,0,0,1
7,1,0,7,0,0,17,2,4,4,0,3,0,2,0,0,2,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,3,0,2,1,0,11,0,2,2,0,1,0,1,0,0,0,0
1,2,1,1,0,0,18,5,6,4,0,4,0,1,1,0,0,0
0,1,0,0,0,0,12,3,3,1,0,1,0,0,0,0,0,1
2,2,0,2,2,0,16,0,4,4,0,4,0,0,2,0,0,1
3,2,0,3,0,0,5,0,1,1,0,1,0,0,0,0,0,1
2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
3,2,0,3,0,0,5,0,1,1,0,1,0,0,0,0,0,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
11,4,0,11,0,0,32,7,3,3,0,0,0,1,0,0,1,1
0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
5,1,0,5,0,0,15,0,3,3,0,0,0,0,0,0,2,1
6,1,1,6,10,0,70,11,8,5,0,4,1,0,0,0,0,0
1,1,7,1,0,0,3,0,1,1,0,1,0,0,0,0,0,0
4,1,0,4,0,0,7,1,1,1,0,1,0,1,0,0,1,1
4,2,0,4,1,0,8,3,2,2,0,2,0,0,0,0,0,1
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,6,0,1,1,0,1,0,0,0,1,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
5,2,0,5,0,0,7,3,1,1,0,1,0,0,0,0,0,1
7,2,0,7,0,0,72,17,22,22,0,22,0,2,2,0,0,0
1,1,0,1,0,0,4,2,1,1,0,1,0,0,0,0,0,1
8,4,0,8,6,0,14,4,4,4,0,4,0,0,0,0,0,1
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
11,4,2,11,4,0,48,15,12,5,0,5,0,1,1,0,0,0
9,2,0,9,4,0,29,2,7,4,2,2,0,0,1,0,0,1
1,1,0,1,0,0,4,0,1,1,1,0,0,0,0,0,0,1
6,1,0,6,0,0,4,0,0,0,0,0,0,0,0,2,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,6,0,1,1,0,0,0,1,0,0,0,1
8,1,0,8,1,0,15,8,3,3,0,1,0,1,0,0,1,1
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,1,0,0
3,7,1,3,0,0,101,0,2,1,0,1,0,0,0,0,0,0
8,2,0,8,0,0,23,5,1,1,0,1,0,1,0,0,1,1
36,2,61,36,4635,0,1354,198,409,98,92,6,0,5,4,0,1,1
0,1,0,0,0,0,6,0,1,1,0,1,0,0,0,0,0,0
2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,0,0,17,0,6,4,0,4,0,0,0,1,0,1
1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,1
10,4,0,10,1,0,71,6,3,2,0,2,0,1,1,0,0,0
3,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,1,1,4,9,0,162,1,8,7,0,7,0,0,0,0,2,0
12,2,0,12,16,0,54,5,16,13,3,10,0,6,5,0,1,1
4,1,0,4,0,0,9,0,2,2,0,2,0,0,1,0,0,1
1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,1,0,0
1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,8,0,1,1,0,1,0,0,0,2,0,0
2,1,0,2,1,0,8,0,2,2,0,2,0,0,0,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
5,3,0,5,1,0,64,27,3,2,0,2,0,0,0,0,0,0
0,1,0,0,1,0,6,2,2,2,0,1,1,0,0,0,0,1
5,1,0,5,0,0,3,0,0,0,0,0,0,0,0,1,0,1
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
17,1,10,17,463,2,110,14,41,31,2,29,0,4,1,1,2,0
6,1,1,6,7,0,52,9,11,7,0,7,0,3,3,0,0,0
42,1,69,42,1593,0,184,40,74,63,4,59,0,5,4,0,1,0
3,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1
12,4,0,12,28,0,102,28,24,8,5,3,0,1,0,0,1,0
2,3,0,2,0,0,11,2,2,2,0,2,0,2,0,0,1,1
2,1,0,2,0,0,16,0,4,4,0,4,0,1,0,0,0,1
3,1,0,3,0,0,9,0,1,1,0,1,0,0,0,1,0,0
5,1,0,5,1,0,4,0,2,2,0,0,0,0,0,0,0,1
3,1,0,3,0,0,6,0,1,1,0,1,0,1,1,0,0,1
1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,2,0,3,0,0,5,1,1,1,0,1,0,0,0,0,0,1
7,2,1,7,23,0,159,26,11,11,0,7,4,4,0,0,4,0
8,1,0,8,0,0,3,0,1,1,0,0,0,0,0,0,0,1
4,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,1,0,10,0,2,2,0,2,0,0,0,2,0,0
6,2,0,6,0,0,15,9,1,1,0,0,0,0,0,0,0,1
3,1,3,3,0,1,20,3,4,4,1,3,0,3,2,0,2,0
4,1,0,4,1,0,11,0,2,2,1,1,0,0,0,3,0,1
3,2,0,3,1,0,8,2,2,2,0,2,0,0,0,0,0,1
5,1,0,5,10,0,65,17,7,5,0,5,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,2,0,5,0,0,16,7,1,1,0,1,0,0,0,0,0,1
4,2,0,4,0,0,9,1,2,2,0,2,0,1,1,0,0,1
28,5,7,28,561,3,763,119,206,34,18,14,2,1,1,0,2,1
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
5,2,0,5,0,0,22,7,1,1,0,1,0,0,0,0,0,1
1,1,0,1,0,0,14,1,6,3,0,3,0,0,0,1,0,1
7,1,1,7,3,0,53,15,5,3,0,2,1,0,0,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,2,0,1,1,0,8,0,2,2,1,1,0,0,0,0,0,1
4,2,0,4,0,0,8,3,1,1,0,1,0,0,0,0,0,1
1,2,0,1,1,0,8,0,2,2,1,1,0,0,0,0,0,1
6,1,0,6,0,0,3,0,0,0,0,0,0,1,0,1,0,1
7,2,0,7,15,0,20,0,6,6,0,6,0,0,0,0,0,1
3,1,0,3,0,0,9,0,1,1,0,1,0,0,0,3,0,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
4,2,0,4,1,0,25,1,6,3,0,3,0,2,0,0,2,1
4,1,0,4,0,0,21,9,1,1,0,1,0,0,0,0,0,0
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,3,0,4,0,0,15,0,4,4,1,2,0,0,0,0,1,0
13,2,0,13,78,0,122,13,26,21,0,13,0,1,0,0,1,0
1,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,6,0,1,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,9,0,2,2,0,1,1,1,0,1,0,1
5,1,0,5,0,0,7,2,1,1,0,1,0,0,1,0,0,1
5,4,0,5,0,0,27,5,1,1,0,1,0,1,0,0,1,0
2,1,0,2,0,0,7,0,1,1,1,0,0,1,0,0,0,1
4,2,0,4,0,0,19,5,1,1,0,1,0,1,0,0,1,1
2,1,0,2,0,0,6,0,1,1,0,0,1,0,0,0,0,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,1
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
7,1,0,7,0,0,10,0,1,1,0,1,0,0,0,3,0,1
3,1,0,3,1,0,9,0,2,2,1,1,0,0,0,2,0,1
3,1,0,3,0,0,11,0,0,0,0,0,0,0,0,2,0,1
27,2,44,27,109,0,434,26,131,55,9,38,8,11,9,0,2,1
4,3,0,4,1,0,11,1,3,2,0,2,0,0,0,0,0,1
4,1,0,4,0,0,9,1,2,1,0,1,0,0,0,1,0,1
48,3,5,48,244,3,534,127,151,33,22,10,1,10,10,0,0,1
3,4,0,3,1,0,10,0,2,2,0,2,0,2,0,0,1,1
8,3,0,8,0,0,57,6,3,3,0,3,0,1,0,0,1,0
1,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
3,1,0,3,0,0,12,0,1,1,0,1,0,0,0,4,0,0
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
4,2,0,4,0,0,5,3,1,1,0,1,0,0,0,0,0,1
1,2,0,1,0,0,5,0,1,1,0,1,0,0,0,0,0,0
7,3,4,7,6,0,35,5,11,4,0,4,0,2,0,1,1,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,6,2,0,0,60,2,17,11,2,9,0,8,3,4,1,0
8,1,0,8,28,0,32,5,10,8,0,8,0,0,0,0,0,0
0,1,0,0,0,0,5,0,1,1,0,1,0,0,0,0,0,0
4,2,0,4,0,0,5,1,1,1,0,1,0,0,0,0,0,1
2,1,0,2,1,0,4,0,2,2,0,2,0,0,0,0,0,0
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,1,0,0
9,2,0,9,1,0,28,5,10,2,0,2,0,1,0,0,1,1
4,1,7,4,1,1,10,2,3,2,0,2,0,0,0,0,0,0
2,1,0,2,3,0,10,3,3,3,0,3,0,0,0,0,0,1
24,2,0,24,64,0,375,28,19,17,0,17,0,1,0,0,1,0
4,2,0,4,0,0,5,2,1,1,0,1,0,0,0,0,0,1
1,2,0,1,0,0,5,0,1,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,3,0,1,1,0,1,0,0,0,0,0,0
1,1,0,1,0,0,10,1,1,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,10,3,2,1,0,1,0,0,0,0,0,1
1,1,0,1,0,0,8,3,1,1,0,1,0,0,0,0,0,1
2,1,0,2,0,0,7,0,1,1,1,0,0,1,0,0,0,1
2,1,0,2,0,0,10,1,2,1,0,1,0,0,0,1,0,1
6,2,0,6,0,0,19,7,1,1,0,0,0,0,0,0,0,1
5,2,0,5,0,0,31,11,7,5,0,5,0,1,1,0,0,1
12,3,1,12,15,0,28,11,8,6,0,6,0,1,0,0,1,0
3,1,0,3,0,0,23,10,2,1,0,1,0,1,0,0,1,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
5,2,0,5,1,0,55,5,2,2,0,2,0,0,0,0,0,0
4,1,0,4,0,0,4,0,1,1,0,0,0,0,0,0,0,1
3,1,0,3,0,0,5,0,1,1,0,1,0,0,0,0,0,1
8,2,0,8,1,0,16,11,3,2,0,2,0,0,0,0,0,1
0,1,0,0,0,0,9,0,2,2,0,2,0,0,0,0,0,0
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,1,0,0
6,5,0,6,3,0,11,2,3,3,0,3,0,0,0,0,0,0
5,1,3,5,0,0,39,7,12,4,0,4,0,1,1,2,0,0
1,1,0,1,1,0,8,0,2,2,0,2,0,0,0,0,0,0
1,1,0,1,0,0,9,0,2,2,0,1,0,1,0,0,1,1
0,1,0,0,0,0,11,3,1,1,0,1,0,1,3,0,1,1
2,2,0,2,0,0,5,0,1,1,0,1,0,0,0,0,0,1
4,2,0,4,3,0,11,0,3,3,0,3,0,0,0,0,0,1
9,4,1,9,31,0,148,22,13,11,0,4,7,13,0,0,14,1
1,1,0,1,0,0,8,0,1,1,0,1,0,2,2,0,0,1
10,2,1,10,1,0,73,14,4,3,0,2,1,2,0,0,2,1
2,2,0,2,0,0,5,0,1,1,0,1,0,0,0,0,0,1
1,1,0,1,0,0,7,0,1,1,0,1,0,0,1,0,0,0
6,2,0,6,1,0,8,1,2,2,1,1,0,0,0,0,0,1
1,1,0,1,0,0,11,0,1,1,0,1,0,1,0,3,1,1
3,2,0,3,0,0,16,2,4,1,0,1,0,0,0,0,0,1
5,1,1,5,1,0,33,13,9,3,0,2,1,3,0,0,3,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,1,0,0
8,5,0,8,3,0,34,3,9,3,0,3,0,3,0,0,1,1
3,1,0,3,0,0,6,0,1,1,0,1,0,0,0,1,0,0
13,2,0,13,13,0,36,12,8,6,2,4,0,2,1,0,1,1
10,2,0,10,6,0,65,11,4,4,0,4,0,0,0,0,0,0
4,1,0,4,0,0,7,0,1,1,1,0,0,1,0,0,0,1
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,6,0,1,1,0,1,0,1,0,0,0,1
2,1,0,2,1,0,9,0,2,2,0,2,0,0,0,1,0,0
11,2,0,11,105,0,350,95,27,15,0,15,0,0,0,0,0,0
2,1,0,2,0,0,3,0,1,1,0,1,0,0,0,0,0,1
6,2,2,6,10,0,38,4,7,5,2,3,0,1,0,0,1,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,4,0,2,1,0,9,0,2,2,0,2,0,1,0,0,1,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,8,0,2,2,0,2,0,0,0,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
7,1,0,7,0,0,69,14,4,4,0,4,0,1,0,0,1,0
0,1,0,0,1,0,8,0,2,2,0,0,2,0,0,0,0,1
2,1,0,2,0,0,7,0,1,1,1,0,0,1,0,0,0,1
6,1,0,6,0,0,10,0,2,2,0,2,0,1,0,1,1,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
5,2,0,5,0,0,12,5,1,1,0,1,0,1,0,0,1,1
4,2,0,4,0,0,6,2,1,1,0,1,0,0,0,0,0,1
1,1,0,1,1,0,8,0,2,2,0,2,0,0,0,1,0,0
2,2,0,2,1,0,8,0,2,2,0,2,0,0,0,0,0,0
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,1,2,3,0,0,29,2,8,5,0,5,0,1,0,0,2,0
3,1,0,3,4,0,15,0,4,4,0,2,2,0,1,0,0,1
4,1,0,4,0,0,20,6,1,1,0,1,0,1,0,0,1,1
7,1,0,7,6,0,14,2,4,4,0,4,0,0,0,0,0,1
8,2,0,8,0,0,69,12,7,5,0,5,0,1,0,0,1,0
2,2,0,2,0,0,12,1,2,2,0,2,0,2,0,0,0,1
2,1,0,2,0,0,23,18,2,2,0,2,0,1,0,0,1,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
23,11,0,23,66,0,205,26,14,12,0,12,0,1,0,0,1,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
5,2,0,5,0,0,15,14,1,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
7,2,0,7,0,0,82,12,9,9,0,9,0,1,0,0,1,0
13,2,0,13,0,0,269,37,19,11,0,11,0,1,0,0,1,0
0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,1
1,1,0,1,0,0,6,2,1,1,0,1,0,0,0,1,0,1
1,1,0,1,0,0,9,1,2,1,0,1,0,1,0,0,1,1
10,4,0,10,21,0,161,19,14,7,0,7,0,0,0,0,0,0
11,4,0,11,21,0,63,16,14,7,5,2,0,2,0,1,1,1
4,1,0,4,0,0,3,0,1,1,0,0,0,0,0,0,0,1
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
8,3,0,8,0,0,34,9,1,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,9,2,1,1,0,1,0,1,2,0,1,1
0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
5,1,0,5,0,0,6,0,1,1,1,0,0,0,0,1,0,1
1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,4,0,3,0,0,22,8,1,1,0,1,0,0,0,0,0,0
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,14,0,3,3,0,3,0,0,0,1,0,1
1,4,0,1,1,0,9,0,2,2,1,1,0,0,0,2,0,0
0,1,0,0,0,0,8,0,1,1,0,1,0,0,1,1,0,0
1,1,0,1,1,0,4,0,2,2,0,0,0,0,0,0,0,1
9,5,0,9,0,0,64,7,1,1,0,1,0,0,0,0,0,0
1,1,5,1,6,0,6,0,4,4,0,4,0,0,0,0,0,0
0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,2,0,4,0,0,13,3,1,1,0,1,0,1,0,0,1,1
2,1,7,2,0,0,3,0,1,1,0,1,0,0,0,0,0,0
5,1,0,5,0,0,13,1,3,3,0,3,0,0,0,1,1,1
2,1,0,2,0,0,8,1,1,0,0,0,0,0,0,1,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,2,0,4,0,0,5,3,1,1,0,1,0,0,0,0,0,1
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,1,0,0
4,1,0,4,0,0,14,0,3,3,0,3,0,0,1,1,0,1
0,1,0,0,1,0,8,0,2,2,0,2,0,0,0,0,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,0,0,6,0,1,1,1,0,0,1,0,1,0,1
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,0,0,0
