index;cbo;dit;fanin;fanout;lcom;noc;loc;rfc;wmc;totalMethodsQty;protectedMethodsQty;publicMethodsQty;privateMethodsQty;finalFieldsQty;protectedFieldsQty;publicFieldsQty;privateFieldsQty;bugs
5208;13;2;4;13;288;1;503;36;78;32;2;24;6;5;0;0;8;0
5209;21;3;1;21;583;0;907;62;154;46;2;37;7;3;35;0;3;0
5210;12;2;0;12;28;0;26;7;8;8;2;6;0;0;0;0;0;0
5211;17;5;1;17;9;0;102;19;24;6;2;3;1;2;0;0;2;1
5212;19;3;1;19;1011;0;1041;64;195;54;0;46;8;0;35;0;3;0
5213;0;1;0;0;0;0;5;2;1;1;0;1;0;0;0;0;0;0
5214;9;2;2;9;0;0;82;13;24;10;0;9;1;1;1;0;0;0
5215;6;1;0;6;0;0;12;7;3;1;0;1;0;0;0;0;0;0
5216;7;1;1;7;0;0;23;10;5;5;0;4;1;4;0;0;4;0
5217;16;3;1;16;1091;0;1040;63;197;58;2;48;8;0;35;0;3;0
5218;6;1;2;6;0;0;53;4;15;6;1;5;0;5;0;0;6;0
5219;0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5220;8;2;0;8;105;0;47;15;15;15;1;14;0;0;0;0;0;0
5221;4;3;2;4;136;0;53;1;17;17;2;10;0;0;0;0;0;0
5222;9;1;0;9;71;0;117;11;17;14;0;14;0;1;0;0;1;0
5223;3;1;0;3;10;0;46;11;9;5;0;5;0;0;0;0;0;0
5224;1;2;2;1;0;0;21;0;4;4;0;4;0;4;0;0;4;0
5225;13;1;1;13;91;0;118;22;18;14;0;11;3;0;0;0;0;0
5226;19;1;1;19;1;0;29;20;4;2;0;1;1;1;0;0;1;0
5227;1;1;0;1;0;0;17;1;4;4;0;3;0;2;0;0;2;0
5228;1;1;0;1;0;0;11;5;1;1;0;1;0;0;0;0;0;0
5229;3;2;0;3;1;0;8;1;2;2;0;1;0;0;0;0;0;0
5230;0;1;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0
5231;1;1;0;1;0;0;5;4;1;1;0;1;0;0;0;0;0;0
5232;1;1;0;1;0;0;5;3;1;1;0;1;0;0;0;0;0;0
5233;1;1;0;1;0;0;5;4;1;1;0;1;0;0;0;0;0;0
5234;5;1;0;5;21;0;125;22;18;7;0;7;0;0;0;0;0;0
5235;1;1;0;1;0;0;5;5;1;1;0;1;0;0;0;0;0;0
5236;1;1;0;1;0;0;5;3;1;1;0;1;0;0;0;0;0;0
5237;1;1;0;1;0;0;5;5;1;1;0;1;0;0;0;0;0;0
5238;0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
5239;7;1;13;7;2;0;123;14;26;17;0;17;0;4;0;0;6;0
5240;0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
5241;0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
5242;7;1;0;7;28;0;86;8;15;8;0;8;0;1;0;0;1;0
5243;0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
5244;0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
5245;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5246;8;3;2;8;10;0;59;10;6;5;1;4;0;0;0;0;0;0
5247;5;1;0;5;0;0;73;16;15;8;0;8;0;0;0;0;7;0
5248;3;1;0;3;1;0;8;2;2;2;0;2;0;0;0;0;0;0
5249;0;4;0;0;0;0;3;0;0;0;0;0;0;1;0;0;1;0
5250;4;1;6;4;0;0;13;2;4;4;2;2;0;0;0;0;1;0
5251;4;1;0;4;0;0;77;6;21;4;0;4;0;2;0;0;2;0
5252;7;1;1;7;6;0;57;14;10;4;0;2;2;0;0;0;5;0
5253;2;1;0;2;15;0;19;0;6;6;0;6;0;0;0;0;0;0
5254;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
5255;2;1;8;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
5256;7;1;0;7;6;0;93;7;6;4;0;4;0;0;0;0;0;0
5257;8;1;2;8;13;0;67;14;13;6;0;4;2;1;0;0;1;0
5258;3;1;0;3;1;0;8;2;2;2;0;2;0;0;0;0;0;0
5259;8;1;0;8;3;0;36;5;6;3;0;2;1;0;0;0;0;0
5260;11;1;1;11;13;0;198;23;46;10;0;9;1;6;0;0;7;1
5261;15;6;5;15;57;0;138;22;20;15;6;9;0;1;2;0;6;0
5262;3;1;4;3;3;0;7;2;4;3;0;0;0;0;0;0;0;0
5263;0;1;0;0;1;0;9;0;3;2;0;1;1;0;0;0;0;0
5264;5;1;0;5;3;0;44;5;4;3;0;3;0;0;0;0;0;0
5265;3;3;2;3;6;0;61;1;8;4;2;1;0;2;0;0;2;0
5266;4;1;0;4;0;0;15;5;3;1;0;1;0;1;0;0;1;1
5267;7;1;1;7;10;0;396;13;40;5;0;4;1;0;0;0;0;0
5268;26;1;0;26;15;0;275;25;27;15;0;15;0;1;0;0;1;0
5269;1;1;3;1;1;0;26;2;6;3;1;2;0;2;0;0;2;0
5270;12;2;0;12;10;0;17;5;5;5;2;3;0;0;0;0;0;0
5271;5;3;2;5;3;0;16;2;4;3;0;2;1;0;0;0;0;1
5272;3;1;0;3;0;0;38;6;4;1;0;1;0;0;0;0;0;0
5273;3;2;0;3;71;0;48;3;14;14;0;13;1;1;1;0;1;0
5274;3;1;0;3;0;0;20;0;5;3;0;3;0;1;0;0;2;0
5275;9;4;2;9;22;0;93;11;11;8;2;6;0;7;0;0;7;0
5276;0;1;5;0;3;0;5;0;3;3;0;0;0;0;0;0;0;0
5277;5;1;0;5;0;0;176;21;24;9;0;9;0;2;0;0;7;0
5278;2;1;0;2;0;0;53;1;15;5;0;4;1;1;0;0;3;0
5279;4;1;0;4;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5280;4;1;4;4;0;1;37;5;8;6;0;6;0;2;0;0;2;0
5281;4;2;1;4;8;1;19;2;5;5;5;0;0;0;0;0;1;0
5282;1;1;0;1;0;0;12;2;3;3;0;2;0;1;0;0;1;0
5283;2;2;1;2;0;0;13;0;3;2;0;2;0;1;0;0;1;0
5284;6;2;0;6;28;0;55;8;9;8;0;8;0;0;0;0;1;0
5285;6;4;1;6;4;0;34;5;5;5;2;2;1;2;0;0;2;0
5286;0;1;0;0;0;0;10;0;1;1;0;0;1;3;0;0;3;0
5287;2;6;0;2;0;0;29;1;6;6;0;6;0;5;0;0;5;0
5288;3;1;0;3;1;0;24;6;6;2;0;0;0;0;0;0;0;0
5289;1;2;0;1;13;0;35;0;10;6;0;6;0;2;0;1;1;0
5290;8;1;0;8;21;0;54;10;11;7;0;7;0;0;0;0;0;0
5291;1;1;0;1;0;0;22;4;7;1;0;1;0;0;0;0;0;0
5292;10;1;1;10;120;0;216;1;16;16;0;15;1;0;0;0;0;0
5293;6;1;6;6;116;0;297;16;60;24;0;6;13;9;3;0;12;0
5294;2;2;2;2;0;0;6;0;1;1;0;1;0;1;0;0;1;0
5295;5;1;0;5;0;0;159;9;21;8;0;8;0;0;1;0;0;0
5296;1;2;6;1;0;0;6;0;1;1;0;1;0;1;0;0;1;0
5297;0;5;11;0;0;0;14;1;1;1;0;1;0;9;0;8;1;0
5298;5;1;1;5;45;0;299;22;37;10;0;7;3;0;0;0;0;0
5299;0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
5300;2;1;5;2;3;0;5;0;3;3;0;0;0;0;0;0;0;0
5301;8;1;7;8;69;5;80;11;18;15;8;7;0;8;1;4;8;0
5302;6;1;2;6;2;0;62;15;12;4;0;0;1;2;0;0;2;0
5303;5;2;14;5;0;9;77;10;21;6;1;4;0;0;3;0;0;0
5304;4;3;0;4;3;0;25;7;3;3;0;3;0;0;1;0;0;0
5305;6;3;1;6;10;0;23;9;5;5;0;5;0;0;1;0;0;0
5306;4;3;0;4;6;0;36;7;7;4;1;3;0;1;0;0;1;1
5307;2;1;0;2;0;0;15;7;3;1;0;1;0;0;0;0;0;0
5308;10;1;1;10;15;0;109;18;14;6;0;5;1;0;0;0;4;0
5309;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5310;3;2;41;3;0;0;18;3;5;4;0;4;0;2;0;0;2;0
5311;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5312;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5313;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5314;1;1;0;1;0;0;8;1;2;1;0;1;0;0;0;0;0;0
5315;0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
5316;0;1;3;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5317;11;1;15;11;76;0;92;13;21;16;8;7;1;2;0;0;9;1
5318;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5319;1;1;0;1;0;0;8;1;2;1;0;1;0;0;0;0;0;0
5320;12;1;0;12;3;0;54;14;8;3;0;3;0;0;0;0;0;0
5321;8;3;3;8;1;0;86;13;5;3;2;0;0;11;0;0;11;0
5322;10;1;13;10;3;0;70;8;3;3;0;2;1;0;0;0;0;0
5323;7;1;4;7;21;0;82;13;17;7;0;5;2;0;0;0;0;0
5324;20;1;58;20;1891;4;579;41;103;62;4;58;0;0;0;0;0;0
5325;10;1;0;10;15;0;94;8;11;6;0;6;0;0;0;0;0;0
5326;2;1;0;2;11;0;127;23;25;6;0;3;3;14;0;0;8;0
5327;13;6;5;13;43;1;152;15;17;14;5;9;0;1;2;0;6;0
5328;1;1;0;1;0;0;6;2;1;1;0;1;0;0;0;0;0;0
5329;0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
5330;2;1;3;2;21;0;127;5;8;7;0;6;1;0;0;0;0;0
5331;2;1;4;2;39;0;70;14;13;11;0;11;0;6;0;0;6;0
5332;3;1;1;3;0;0;10;2;2;2;0;2;0;1;0;0;1;0
5333;5;1;0;5;0;0;21;2;4;2;0;2;0;1;0;0;1;0
5334;6;2;3;6;0;0;72;12;18;10;0;10;0;0;2;0;0;0
5335;4;1;1;4;21;0;9;0;7;7;0;0;0;0;0;0;0;0
5336;8;3;3;8;3;0;27;11;5;3;2;0;0;0;0;0;0;0
5337;12;2;0;12;28;0;26;7;8;8;2;6;0;0;0;0;0;0
5338;19;1;1;19;100;0;144;10;26;21;0;18;3;1;0;0;1;0
5339;2;2;0;2;3;0;54;1;9;3;0;2;0;0;0;0;0;0
5340;3;1;0;3;36;0;40;7;9;9;0;9;0;0;0;0;0;0
5341;20;1;9;20;946;0;487;35;148;44;0;43;1;0;0;0;0;1
5342;5;1;0;5;0;0;199;11;31;7;0;7;0;0;1;0;4;0
5343;12;3;1;12;28;0;66;14;9;8;1;7;0;0;1;0;0;0
5344;4;2;0;4;0;0;20;5;4;4;0;3;1;3;0;0;3;0
5345;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5346;3;3;0;3;0;0;9;0;2;2;0;2;0;0;1;0;0;0
5347;5;2;0;5;0;0;80;4;16;10;0;9;0;4;0;3;4;0
5348;0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5349;4;1;2;4;0;0;43;5;13;6;0;6;0;1;0;0;1;0
5350;3;7;0;3;0;0;7;2;1;1;0;1;0;1;0;0;1;0
5351;6;2;3;6;1;0;132;16;29;10;2;8;0;1;1;0;5;0
5352;3;1;0;3;4;0;19;0;5;5;0;4;0;0;0;0;1;0
5353;3;2;1;3;0;0;85;5;13;1;1;0;0;3;0;0;3;0
5354;5;1;0;5;0;0;47;6;12;2;0;2;0;1;0;0;1;0
5355;2;8;3;2;1;0;9;0;2;2;0;2;0;1;0;0;1;0
5356;0;1;1;0;0;0;15;1;2;2;0;1;0;4;0;0;4;0
5357;17;1;0;17;36;0;209;23;28;9;0;9;0;0;0;0;0;0
5358;0;1;0;0;0;0;7;1;2;1;0;1;0;0;0;0;0;0
5359;0;1;0;0;0;0;7;1;2;1;0;1;0;0;0;0;0;0
5360;0;1;0;0;0;0;5;1;1;1;0;1;0;0;0;0;0;0
5361;14;2;3;14;7;0;95;19;19;7;0;6;1;5;0;0;5;1
5362;1;1;0;1;0;0;9;1;2;1;0;1;0;0;0;0;0;0
5363;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5364;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5365;9;1;7;9;16;3;111;17;14;8;0;8;0;0;28;0;0;0
5366;10;1;2;10;0;0;76;6;30;4;0;3;1;4;0;0;4;0
5367;1;2;12;1;0;0;6;0;1;1;0;1;0;1;0;0;1;0
5368;10;1;1;10;253;0;174;8;36;23;0;22;1;0;0;0;0;0
5369;15;1;1;15;0;0;653;29;60;35;0;31;4;1;0;0;1;0
5370;7;1;0;7;0;0;22;3;2;1;0;1;0;0;6;0;0;0
5371;2;1;12;2;3;0;5;0;3;3;0;0;0;0;0;0;0;0
5372;3;2;0;3;0;0;15;3;4;4;1;3;0;1;0;0;1;1
5373;2;1;0;2;0;0;36;5;9;4;0;3;0;4;0;0;4;0
5374;11;2;5;11;0;0;123;28;32;11;3;8;0;0;5;0;3;0
5375;2;1;5;2;3;0;5;0;3;3;0;0;0;0;0;0;0;0
5376;5;4;2;5;0;2;21;4;6;6;1;5;0;1;0;0;1;0
5377;14;3;5;14;0;0;980;42;200;54;0;50;3;7;0;1;6;0
5378;8;1;3;8;91;0;16;0;14;14;0;0;0;0;0;0;0;0
5379;2;1;0;2;15;0;19;0;6;6;0;6;0;0;0;0;0;0
5380;6;3;2;6;0;0;99;3;14;6;2;3;0;12;0;0;17;0
5381;2;1;1;2;1;0;8;0;2;2;0;2;0;0;0;0;0;0
5382;10;1;1;10;0;0;71;18;19;8;0;6;2;3;0;0;7;0
5383;2;1;0;2;1;0;34;9;4;2;0;2;0;0;0;0;0;0
5384;3;1;0;3;1;0;24;14;4;2;0;2;0;0;0;0;0;0
5385;5;1;0;5;0;0;13;1;8;1;0;1;0;0;0;0;0;0
5386;1;2;4;1;0;0;11;0;2;2;0;2;0;2;0;0;2;0
5387;0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
5388;4;1;0;4;0;0;14;1;3;3;0;2;0;2;0;0;2;0
5389;2;1;0;2;0;0;6;1;1;1;0;1;0;0;0;0;0;0
5390;4;1;24;4;10;0;17;0;5;5;0;4;1;1;0;0;1;0
5391;2;1;2;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5392;8;1;1;8;0;0;94;23;22;7;0;5;2;3;0;0;3;0
5393;2;1;0;2;0;0;20;5;4;3;0;3;0;1;0;0;1;0
5394;3;3;0;3;0;0;9;1;1;1;0;1;0;4;0;0;4;0
5395;1;1;0;1;3;0;10;0;3;3;0;3;0;0;0;0;0;0
5396;8;5;2;8;0;0;340;23;31;14;0;11;2;5;0;0;9;0
5397;2;1;0;2;0;0;20;5;4;3;0;3;0;1;0;0;1;0
5398;15;1;1;15;26;0;82;27;15;8;0;5;2;1;0;1;0;0
5399;6;1;1;6;0;0;366;11;70;4;0;4;0;12;0;0;12;0
5400;2;1;0;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5401;7;1;1;7;111;0;179;37;27;19;0;17;2;1;0;0;3;0
5402;4;1;0;4;0;0;8;5;1;1;0;1;0;0;0;0;0;0
5403;9;2;1;9;21;0;40;9;10;7;1;5;1;0;2;0;0;0
5404;6;1;0;6;0;0;46;4;6;3;0;3;0;4;0;1;3;0
5405;2;1;0;2;0;0;19;4;4;3;0;3;0;1;0;0;1;0
5406;7;1;1;7;28;0;52;14;10;8;0;5;3;0;0;0;0;0
5407;1;1;0;1;3;0;9;0;3;3;0;3;0;0;0;0;0;0
5408;1;1;0;1;3;0;10;0;3;3;0;3;0;0;0;0;0;0
5409;1;1;0;1;1;0;18;3;3;3;0;3;0;0;0;0;1;0
5410;1;1;0;1;1;0;9;0;2;2;0;2;0;0;0;0;0;0
5411;1;1;0;1;3;0;9;0;3;3;0;3;0;0;0;0;0;0
5412;2;1;2;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5413;2;1;3;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5414;1;1;0;1;1;0;17;2;3;3;0;3;0;0;0;0;1;0
5415;2;1;0;2;0;0;19;4;4;3;0;3;0;1;0;0;1;0
5416;1;1;0;1;1;0;17;2;3;3;0;3;0;0;0;0;1;0
5417;14;1;8;14;554;3;297;43;62;40;0;39;1;0;0;0;18;1
5418;1;1;0;1;1;0;18;3;3;3;0;3;0;0;0;0;1;0
5419;1;2;2;1;0;0;6;0;1;1;0;1;0;1;0;0;1;0
5420;0;1;10;0;0;0;19;0;4;4;0;4;0;3;0;0;3;0
5421;7;1;4;7;0;0;68;6;18;8;1;5;1;5;0;0;5;0
5422;6;1;2;6;0;0;81;11;19;10;2;8;0;2;0;0;4;0
5423;0;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0
5424;0;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0
5425;0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
5426;0;1;0;0;0;0;5;0;1;1;1;0;0;0;0;0;0;0
5427;0;1;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
5428;8;3;3;8;3;0;38;9;5;3;2;0;0;0;0;0;0;0
5429;8;2;0;8;78;0;41;12;13;13;2;11;0;0;0;0;0;0
5430;6;1;1;6;0;0;39;11;8;4;0;3;0;3;0;0;3;0
5431;0;1;11;0;0;1;11;0;2;2;0;2;0;2;0;0;2;0
5432;8;1;0;8;9;0;72;17;11;6;0;6;0;1;0;0;3;0
5433;1;1;3;1;15;0;24;1;6;6;0;0;1;5;0;0;5;0
5434;9;1;0;9;0;0;35;8;6;2;0;2;0;3;0;0;3;0
5435;13;3;4;13;4;0;155;23;43;24;0;23;1;2;0;0;2;0
5436;3;1;0;3;7;0;23;0;7;6;0;5;0;2;0;0;3;0
5437;12;2;0;12;10;0;17;4;5;5;2;3;0;0;0;0;0;0
5438;3;1;0;3;3;0;13;4;3;3;0;3;0;1;0;0;1;0
5439;1;1;4;1;1;0;4;0;2;2;0;0;0;0;0;0;0;0
5440;3;1;0;3;3;0;13;4;3;3;0;3;0;1;0;0;1;0
5441;7;1;4;7;67;0;171;32;40;18;0;18;0;13;0;0;13;0
5442;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1
5443;1;1;0;1;11;0;21;1;6;6;0;6;0;0;0;0;2;0
5444;2;1;0;2;0;0;17;0;2;2;0;1;0;3;0;0;2;0
5445;2;1;0;2;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5446;2;1;0;2;0;0;13;2;2;1;0;1;0;0;0;0;0;0
5447;3;1;2;3;1;0;15;0;4;3;0;3;0;1;0;0;1;0
5448;1;1;0;1;0;0;8;0;2;1;0;1;0;0;0;0;0;0
5449;9;1;1;9;6;0;96;11;16;4;0;3;1;0;0;0;0;0
5450;12;1;1;12;4;0;111;34;17;4;0;2;1;1;0;0;1;0
5451;1;2;1;1;0;0;6;0;1;1;0;1;0;1;0;0;1;0
5452;7;2;3;7;0;0;88;17;18;13;0;12;1;3;0;0;3;0
5453;9;2;1;9;0;0;357;21;15;12;0;12;0;7;0;0;7;0
5454;3;3;0;3;0;0;8;0;1;1;0;1;0;3;0;0;3;0
5455;6;1;0;6;3;0;84;20;16;3;0;3;0;0;0;0;0;0
5456;2;1;5;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5457;5;2;0;5;3;0;14;6;4;3;1;2;0;0;0;0;0;0
5458;3;2;0;3;0;0;74;4;6;3;0;3;0;2;2;0;0;0
5459;9;2;1;9;0;0;52;12;10;6;0;6;0;1;0;0;1;0
5460;1;1;3;1;1;0;22;0;5;3;0;2;0;1;0;0;1;0
5461;1;1;0;1;0;0;6;4;1;1;0;1;0;0;0;0;0;0
5462;4;1;0;4;3;0;33;7;6;3;0;2;0;0;0;0;3;0
5463;1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5464;3;1;0;3;0;0;16;8;1;1;0;1;0;0;0;0;0;0
5465;1;4;1;1;6;0;14;0;4;4;0;4;0;0;0;0;0;0
5466;5;1;0;5;0;0;90;13;18;10;0;10;0;1;0;0;1;0
5467;2;1;2;2;3;0;114;1;3;3;0;2;1;0;0;0;0;0
5468;5;1;6;5;0;0;150;25;39;19;0;18;1;4;0;0;4;0
5469;9;1;2;9;0;0;157;26;33;9;0;7;2;0;0;0;5;0
5470;3;1;0;3;55;0;47;7;11;11;0;11;0;0;0;0;0;0
5471;1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
5472;3;1;0;3;0;0;9;2;2;1;0;1;0;0;0;0;0;0
5473;7;1;2;7;0;0;259;20;54;10;0;3;6;4;0;0;7;0
5474;2;1;0;2;0;0;5;2;1;1;0;1;0;0;0;0;0;0
5475;13;1;1;13;21;0;127;11;21;7;0;5;2;0;0;0;0;0
5476;3;1;0;3;1;0;16;2;4;2;0;2;0;0;0;0;0;0
5477;2;3;6;2;0;1;36;5;8;7;0;7;0;0;1;0;0;0
5478;1;1;0;1;0;0;9;1;2;1;0;1;0;0;0;0;0;0
5479;1;1;0;1;0;0;11;0;2;2;0;1;0;2;0;0;2;0
5480;3;1;0;3;1;0;16;3;4;2;0;2;0;0;0;0;0;0
5481;1;1;4;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5482;1;1;0;1;0;0;9;1;2;1;0;1;0;0;0;0;0;0
5483;3;1;0;3;1;0;16;3;4;2;0;2;0;0;0;0;0;0
5484;1;1;0;1;0;0;9;1;2;1;0;1;0;0;0;0;0;0
5485;2;1;0;2;1;0;16;3;5;3;0;3;0;0;0;0;1;0
5486;0;1;0;0;0;0;5;2;1;1;0;1;0;0;0;0;0;0
5487;0;1;0;0;0;0;5;2;1;1;0;1;0;0;0;0;0;0
5488;6;1;0;6;10;0;15;2;5;5;0;4;0;0;0;0;0;0
5489;0;1;0;0;0;0;5;2;1;1;0;1;0;0;0;0;0;0
5490;0;1;0;0;0;0;5;2;1;1;0;1;0;0;0;0;0;0
5491;0;1;0;0;0;0;5;2;1;1;0;1;0;0;0;0;0;0
5492;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5493;0;1;0;0;0;0;5;2;1;1;0;1;0;0;0;0;0;0
5494;4;1;2;4;39;0;150;2;24;11;0;11;0;4;0;0;11;0
5495;2;1;0;2;0;0;6;6;1;1;0;1;0;0;0;0;0;0
5496;0;1;0;0;0;0;5;2;1;1;0;1;0;0;0;0;0;0
5497;2;1;0;2;0;0;6;4;1;1;0;1;0;0;0;0;0;0
5498;0;1;0;0;0;0;5;2;1;1;0;1;0;0;0;0;0;0
5499;8;1;0;8;0;0;67;13;11;3;0;3;0;2;0;0;2;0
5500;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5501;3;3;2;3;6;0;46;0;8;4;2;1;0;1;0;0;1;0
5502;7;1;3;7;435;0;143;27;42;30;7;20;3;0;0;0;0;0
5503;13;1;1;13;0;0;29;12;4;3;0;2;1;2;0;0;2;0
5504;10;3;4;10;1;3;126;11;36;7;4;3;0;2;1;0;2;1
5505;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5506;1;1;9;1;10;4;11;0;5;5;0;5;0;0;0;0;0;0
5507;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5508;0;1;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
5509;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5510;1;1;0;1;0;0;5;4;1;1;0;1;0;0;0;0;0;0
5511;0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5512;1;1;0;1;0;0;5;2;1;1;0;1;0;0;0;0;0;0
5513;1;1;0;1;0;0;5;3;1;1;0;1;0;0;0;0;0;0
5514;1;1;0;1;0;0;5;3;1;1;0;1;0;0;0;0;0;0
5515;1;1;0;1;0;0;5;3;1;1;0;1;0;0;0;0;0;0
5516;1;1;0;1;0;0;5;3;1;1;0;1;0;0;0;0;0;0
5517;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1
5518;7;1;1;7;0;0;186;34;43;8;0;3;5;8;0;0;8;0
5519;3;3;0;3;0;0;9;0;2;2;0;2;0;0;1;0;0;0
5520;2;1;0;2;0;0;5;1;1;1;0;1;0;0;0;0;0;0
5521;3;1;0;3;45;0;109;16;13;10;0;10;0;0;0;0;0;0
5522;13;1;1;13;120;0;251;33;29;16;0;8;8;0;0;0;0;0
5523;17;5;0;17;21;0;428;38;43;7;0;7;0;0;0;0;0;0
5524;4;1;0;4;0;0;17;2;3;3;0;3;0;3;0;0;3;0
5525;5;3;2;5;13;0;21;3;6;6;0;5;1;1;0;0;1;0
5526;1;1;8;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
5527;14;2;0;14;79;0;161;10;33;15;0;5;0;4;0;0;4;0
5528;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
5529;2;1;0;2;0;0;5;4;1;1;0;1;0;0;0;0;0;0
5530;2;1;0;2;0;0;10;1;2;1;0;1;0;0;0;0;0;0
5531;0;1;0;0;0;0;29;2;5;2;0;1;1;2;0;0;5;0
5532;2;1;0;2;0;0;5;1;1;1;0;1;0;0;0;0;0;0
5533;1;1;0;1;0;0;8;0;2;1;0;1;0;0;0;0;0;0
5534;3;3;2;3;6;0;25;1;8;4;2;1;0;1;0;0;1;0
5535;8;1;0;8;34;0;64;3;11;9;0;9;0;1;0;0;1;0
5536;3;1;0;3;0;0;8;5;1;1;0;1;0;0;0;0;0;0
5537;1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;0
5538;5;3;0;5;6;0;31;6;4;4;0;4;0;0;1;0;0;0
5539;7;1;1;7;21;0;98;16;23;7;0;5;2;0;0;0;0;0
5540;7;2;1;7;4;0;52;15;10;5;1;3;1;2;0;0;2;0
5541;7;4;1;7;4;1;21;4;6;4;3;1;0;0;0;0;1;0
5542;0;1;0;0;0;0;38;9;1;1;0;1;0;0;0;0;0;0
5543;2;2;0;2;3;0;34;3;6;3;0;2;0;1;0;0;1;0
5544;5;2;2;5;0;0;191;10;39;10;2;5;1;1;0;0;8;0
5545;3;1;0;3;1;0;16;9;4;2;0;2;0;0;0;0;0;0
5546;3;3;0;3;0;0;8;0;1;1;0;1;0;3;0;0;3;0
5547;1;7;4;1;0;0;6;1;1;1;0;1;0;1;0;0;1;0
5548;6;1;4;6;1770;0;388;56;139;60;1;56;3;0;0;0;0;0
5549;3;1;0;3;3;0;35;4;7;3;0;2;0;0;0;0;3;0
5550;3;1;0;3;0;0;12;3;2;2;0;2;0;1;0;0;1;0
5551;0;1;1;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5552;5;1;1;5;24;0;110;22;19;12;0;8;4;0;0;0;2;0
5553;8;1;2;8;13;0;66;12;14;6;0;4;2;1;0;0;1;0
5554;8;1;0;8;3;0;184;24;27;10;0;10;0;0;0;0;5;0
5555;10;1;0;10;0;0;73;7;19;5;0;4;1;1;0;0;1;0
5556;2;1;0;2;1;0;24;9;4;2;0;2;0;0;0;0;0;0
5557;6;1;0;6;8;0;60;7;16;5;0;2;2;1;0;0;1;1
5558;3;1;0;3;8;0;18;0;7;5;0;4;0;2;0;0;2;0
5559;2;1;14;2;0;0;3;0;1;1;0;0;0;0;0;0;0;0
5560;20;1;1;20;55;0;142;41;18;11;0;5;6;0;0;0;0;0
5561;1;1;4;1;1;0;4;0;2;2;0;0;0;0;0;0;0;0
5562;1;1;6;1;28;0;10;0;8;8;0;0;0;0;0;0;0;0
